date_and_hour_StL,Datetime,Air Pressure_StL,Air Temperature_StL,Precipitation_StL,Relative Humidity_StL,Wind From Direction_StL,Wind Speed_StL,Wind speed of gust_StL,Air Temperature,Average 10 meter wind speed over past 1 hour,Average air temperature over past 1 hour,Mean Sea Level Pressure,Precipitation Amount over past 1 hour,Rainfall amount over past 1 hour,Relative Humidity,Station Pressure,Vector average 10 meter wind direction over past 1 hour
2024-03-25T10,2024-03-25 10:00:00,992.0,-1.8980000000000001,0.0,28.07875,24.569000000000003,6.1392500000000005,11.75225,-11.5,15.8,-10.7,1024.2,0.0,0.0,63.0,992.2,38.0
2024-03-25T11,2024-03-25 11:00:00,992.525,-3.5694999999999997,0.0,30.621000000000002,25.27075,6.49,12.98025,-13.0,18.4,-12.4,1024.7,0.0,0.0,75.0,992.6,45.0
2024-03-25T12,2024-03-25 12:00:00,993.05,-5.15675,0.0,34.328,29.131,7.367,14.03275,-14.0,19.0,-13.5,1025.1,0.0,0.0,79.0,992.9,44.0
2024-03-25T13,2024-03-25 13:00:00,993.5,-6.1345,0.0,36.2275,28.0785,7.1915,14.208,-14.7,17.9,-14.4,1025.5,0.0,0.0,79.0,993.2,44.0
2024-03-25T14,2024-03-25 14:00:00,993.625,-5.6585,0.0,35.71275,28.07825,8.595,16.137500000000003,-13.3,20.4,-14.2,1025.6,0.0,0.0,72.0,993.3,44.0
2024-03-25T15,2024-03-25 15:00:00,993.4,-3.37725,0.0,32.664,27.727249999999998,8.244250000000001,15.78675,-11.9,20.6,-12.8,1025.7,0.0,0.0,64.0,993.4,43.0
2024-03-25T16,2024-03-25 16:00:00,992.925,0.16399999999999998,0.0,27.73825,20.006,6.841,15.962250000000001,-10.6,19.0,-11.3,1025.6,0.0,0.0,60.0,993.4,37.0
2024-03-25T17,2024-03-25 17:00:00,992.725,2.7315,0.0,25.00725,11.2315,6.841,17.3655,-9.6,19.8,-10.0,1025.4,0.0,0.0,56.0,993.3,24.0
2024-03-25T18,2024-03-25 18:00:00,992.375,4.1442499999999995,0.0,23.22175,2.808,8.244250000000001,20.17175,-8.7,18.9,-9.0,1025.0,0.0,0.0,54.0,992.9,17.0
2024-03-25T19,2024-03-25 19:00:00,991.975,5.05575,0.0,21.9145,2.808,8.41975,20.522750000000002,-7.8,20.2,-8.2,1024.6,0.0,0.0,51.0,992.5,20.0
2024-03-25T20,2024-03-25 20:00:00,991.525,6.3355,0.0,20.01725,12.28425,7.718,21.049,-6.7,21.4,-7.3,1024.0,0.0,0.0,47.0,991.9,26.0
2024-03-25T21,2024-03-25 21:00:00,990.9,5.42125,0.0,20.227,13.688,8.068999999999999,20.172,-7.0,22.9,-6.6,1023.5,0.0,0.0,47.0,991.4,31.0
2024-03-25T22,2024-03-25 22:00:00,990.625,5.5285,0.0,20.225,13.337,8.068999999999999,22.27675,-6.7,25.3,-6.8,1023.1,0.0,0.0,48.0,991.0,29.0
2024-03-25T23,2024-03-25 23:00:00,990.325,5.6267499999999995,0.0,19.93625,18.953000000000003,8.41975,19.119500000000002,-6.4,25.8,-6.7,1023.1,0.0,0.0,49.0,990.9,33.0
2024-03-26T00,2024-03-26 00:00:00,990.225,4.6225,0.0,20.58125,20.006,8.06875,19.47025,-7.3,25.2,-6.9,1023.1,0.0,0.0,51.0,990.9,31.0
2024-03-26T01,2024-03-26 01:00:00,990.475,2.5265,0.0,22.61825,18.953,6.84075,15.78675,-8.1,24.2,-7.6,1023.3,0.0,0.0,53.0,991.0,30.0
2024-03-26T02,2024-03-26 02:00:00,990.675,0.25875,0.0,24.9265,6.669,5.2620000000000005,17.3655,-8.8,21.7,-8.5,1023.0,0.0,0.0,55.0,990.8,24.0
2024-03-26T03,2024-03-26 03:00:00,990.4000000000001,-0.058249999999999996,0.0,26.11525,7.7215,5.613,16.1375,-9.2,20.2,-9.0,1022.7,0.0,0.0,56.0,990.5,24.0
2024-03-26T04,2024-03-26 04:00:00,990.325,-0.36075,0.0,25.918,17.900000000000002,5.4375,13.85725,-9.7,19.0,-9.4,1022.5,0.0,0.0,55.0,990.3,29.0
2024-03-26T05,2024-03-26 05:00:00,990.0,-0.468,0.0,25.4555,17.900000000000002,5.2620000000000005,13.506499999999999,-10.4,15.3,-10.0,1022.1,0.0,0.0,56.0,990.0,27.0
2024-03-26T06,2024-03-26 06:00:00,989.475,-1.141,0.0,25.975,17.198,3.6835,11.401250000000001,-10.9,14.5,-10.7,1021.4,0.0,0.0,57.0,989.3,25.0
2024-03-26T07,2024-03-26 07:00:00,988.85,-1.7135,0.0,26.83325,24.218,6.1395,12.103250000000001,-11.2,14.5,-11.1,1020.6,0.0,0.0,57.0,988.5,27.0
2024-03-26T08,2024-03-26 08:00:00,988.375,-2.755,0.0,28.259999999999998,13.103333333333333,3.859,10.17375,-11.6,14.7,-11.4,1020.1,0.0,0.0,58.0,988.1,26.0
2024-03-26T09,2024-03-26 09:00:00,987.7,-3.82075,0.0,29.064500000000002,7.370749999999999,3.508,11.05075,-12.1,16.3,-11.9,1019.2,0.0,0.0,58.0,987.1,27.0
2024-03-26T10,2024-03-26 10:00:00,987.15,-4.0794999999999995,0.0,28.9405,8.07275,3.8587499999999997,11.5765,-12.7,15.9,-12.4,1018.8,0.0,0.0,61.0,986.8,25.0
2024-03-26T11,2024-03-26 11:00:00,987.025,-4.4735,0.0,28.735,14.39,4.21,13.1555,-13.1,14.7,-13.0,1018.7,0.0,0.0,62.0,986.7,23.0
2024-03-26T12,2024-03-26 12:00:00,986.6,-4.619,0.0,29.08925,5.265,5.0865,16.313,-13.2,16.3,-13.1,1018.4,0.0,0.0,63.0,986.3,18.0
2024-03-26T13,2024-03-26 13:00:00,986.225,-5.07625,0.0,30.88675,117.92933333333333,7.36725,15.962,-13.3,17.4,-13.4,1017.8,0.0,0.0,64.0,985.7,17.0
2024-03-26T14,2024-03-26 14:00:00,985.525,-4.09825,0.0,30.4215,239.60233333333335,8.595,19.821,-12.5,22.9,-12.7,1017.3,0.0,0.0,61.0,985.2,10.0
2024-03-26T15,2024-03-26 15:00:00,984.9,-1.96475,0.0,28.012,178.99975,10.7,23.153750000000002,-12.1,23.7,-12.4,1016.9,0.0,0.0,62.0,984.9,15.0
2024-03-26T16,2024-03-26 16:00:00,984.125,-1.5165,0.0,28.08075,350.04400000000004,12.629249999999999,25.6095,-10.9,24.3,-11.7,1016.2,0.0,0.0,63.0,984.3,11.0
2024-03-26T17,2024-03-26 17:00:00,983.25,0.503,0.0,29.3425,349.57633333333337,14.383750000000001,30.3455,-9.8,26.6,-10.3,1015.5,0.0,0.0,65.0,983.5,15.0
2024-03-26T18,2024-03-26 18:00:00,982.525,2.22775,0.0,28.668,348.6406666666667,16.31275,35.4325,-8.3,28.5,-8.8,1014.7,0.0,0.0,64.0,982.9,5.0
2024-03-26T19,2024-03-26 19:00:00,982.025,4.32925,0.0,27.6885,349.22525,16.66375,33.327749999999995,-6.6,28.1,-7.3,1014.1,0.0,0.0,63.0,982.3,1.0
2024-03-26T20,2024-03-26 20:00:00,981.4000000000001,5.37575,0.0,27.641750000000002,346.067,16.66375,32.626,-5.1,30.5,-5.6,1013.6,0.0,0.0,63.0,981.9,5.0
2024-03-26T21,2024-03-26 21:00:00,981.2,6.2115,0.0,27.93325,353.788,15.962250000000001,33.3275,-4.6,32.3,-4.9,1013.5,0.0,0.0,67.0,981.7,4.0
2024-03-26T22,2024-03-26 22:00:00,981.175,5.95825,0.0,28.99525,352.85200000000003,15.962250000000001,38.0635,-4.4,31.3,-4.6,1013.4,0.0,0.0,66.0,981.7,3.0
2024-03-26T23,2024-03-26 23:00:00,981.5,4.875500000000001,0.0,31.503999999999998,353.086,14.90975,34.55525,-5.7,32.1,-5.2,1014.0,0.0,0.0,65.0,982.2,1.0
2024-03-27T00,2024-03-27 00:00:00,982.075,3.489,0.0,31.59,345.365,18.944000000000003,34.37975,-6.9,32.9,-6.4,1014.7,0.0,0.0,63.0,982.8,2.0
2024-03-27T01,2024-03-27 01:00:00,982.55,1.9205,0.0,30.681,348.8745,17.541,34.028999999999996,-8.1,30.7,-7.5,1015.1,0.0,0.0,65.0,983.1,2.0
2024-03-27T02,2024-03-27 02:00:00,983.1,0.5467500000000001,0.0,32.146249999999995,347.12,18.067,36.835499999999996,-8.6,31.4,-8.4,1015.6,0.0,0.0,69.0,983.6,4.0
2024-03-27T03,2024-03-27 03:00:00,983.525,-0.00825,0.0,35.5745,348.5235,14.73425,28.06525,-8.7,26.9,-8.7,1015.6,0.0,0.0,69.0,983.6,6.0
2024-03-27T04,2024-03-27 04:00:00,983.525,-0.05925,0.0,35.224000000000004,345.716,13.155249999999999,25.43425,-8.5,23.7,-8.6,1015.4,0.0,0.0,63.0,983.5,4.0
2024-03-27T05,2024-03-27 05:00:00,983.25,0.17625,0.0,32.5865,343.961,14.03275,25.609750000000002,-8.8,18.9,-8.6,1015.3,0.0,0.0,65.0,983.4,358.0
2024-03-27T06,2024-03-27 06:00:00,983.25,-0.3155,0.0,32.271,332.3785,13.85725,21.049,-9.8,17.7,-9.4,1015.2,0.0,0.0,72.0,983.3,339.0
2024-03-27T07,2024-03-27 07:00:00,983.25,-1.79525,0.0,34.83225,321.498,16.13775,22.1015,-11.3,19.8,-10.8,1015.1,0.0,0.0,77.0,983.3,332.0
2024-03-27T08,2024-03-27 08:00:00,983.4000000000001,-2.7182500000000003,0.0,35.737,321.147,14.3835,19.646,-11.6,18.0,-11.4,1015.1,0.0,0.0,79.0,983.3,332.0
2024-03-27T09,2024-03-27 09:00:00,983.35,-2.6317500000000003,0.0,35.69825,322.902,14.90975,22.277250000000002,-11.2,18.2,-11.1,1014.9,0.0,0.0,74.0,983.2,337.0
2024-03-27T10,2024-03-27 10:00:00,983.25,-2.7752499999999998,0.0,35.83225,323.253,15.436,22.6275,-11.5,18.8,-11.3,1014.9,0.0,0.0,77.0,983.1,336.0
2024-03-27T11,2024-03-27 11:00:00,983.475,-3.4555,0.0,37.3845,317.637,17.01475,24.031,-12.6,21.0,-12.1,1015.1,0.0,0.0,82.0,983.3,326.0
2024-03-27T12,2024-03-27 12:00:00,983.65,-4.54725,0.0,38.99425,315.531,18.593,24.38175,-12.9,23.2,-12.8,1015.4,0.0,0.0,80.0,983.5,327.0
2024-03-27T13,2024-03-27 13:00:00,984.05,-4.782500000000001,0.0,39.376999999999995,320.445,16.313000000000002,23.680500000000002,-13.5,21.5,-13.2,1015.8,0.0,0.0,82.0,983.8,330.0
2024-03-27T14,2024-03-27 14:00:00,984.275,-4.96225,0.0,39.99025,311.31975,19.119500000000002,25.08325,-13.1,22.4,-13.3,1016.1,0.0,0.0,78.0,984.1,327.0
2024-03-27T15,2024-03-27 15:00:00,984.15,-4.119,0.0,38.805,305.002,23.50475,30.17025,-11.8,27.4,-12.4,1015.9,0.0,0.0,75.0,983.9,327.0
2024-03-27T16,2024-03-27 16:00:00,983.95,-3.0635,0.0,37.73325,301.843,27.53875,34.37975,-11.3,32.1,-11.5,1016.0,0.0,0.0,75.0,984.1,320.0
2024-03-27T17,2024-03-27 17:00:00,983.85,-2.2515,0.0,36.6155,302.896,33.3275,40.34375,-10.8,36.7,-11.0,1015.9,0.0,0.0,74.0,984.0,315.0
2024-03-27T18,2024-03-27 18:00:00,983.875,-1.316,0.0,35.566,303.949,34.90625,43.677,-9.7,39.7,-10.2,1015.9,0.0,0.0,72.0,984.0,317.0
2024-03-27T19,2024-03-27 19:00:00,983.725,-0.31675,0.0,34.5595,304.3,35.43225,44.203,-8.7,40.0,-9.2,1015.7,0.0,0.0,66.0,983.8,320.0
2024-03-27T20,2024-03-27 20:00:00,983.5999999999999,0.9452499999999999,0.0,32.03775,305.002,34.73075,43.1505,-7.8,39.7,-8.2,1015.6,0.0,0.0,63.0,983.7,320.0
2024-03-27T21,2024-03-27 21:00:00,983.625,1.9220000000000002,0.0,30.575,305.002,35.432500000000005,43.85225,-7.1,41.5,-7.4,1015.9,0.0,0.0,62.0,984.0,315.0
2024-03-27T22,2024-03-27 22:00:00,983.9000000000001,2.5875,0.0,30.0745,303.949,32.626,41.22075,-6.5,38.6,-6.8,1016.1,0.0,0.0,61.0,984.2,318.0
2024-03-27T23,2024-03-27 23:00:00,984.0749999999999,3.13075,0.0,30.23125,301.492,28.41625,36.30975,-6.3,35.1,-6.4,1016.3,0.0,0.0,63.0,984.4,317.0
2024-03-28T00,2024-03-28 00:00:00,984.3,3.01375,0.0,31.65125,296.929,25.258499999999998,32.0995,-6.6,32.2,-6.5,1016.5,0.0,0.0,65.0,984.5,312.0
2024-03-28T01,2024-03-28 01:00:00,984.475,2.11975,0.0,32.12075,299.737,24.2065,29.8195,-7.5,30.2,-7.1,1016.6,0.0,0.0,68.0,984.6,313.0
2024-03-28T02,2024-03-28 02:00:00,984.8,0.92325,0.0,33.567,306.055,20.8735,25.78525,-8.1,26.5,-7.8,1017.0,0.0,0.0,72.0,985.0,317.0
2024-03-28T03,2024-03-28 03:00:00,985.35,0.07875,0.0,34.488749999999996,316.233,13.682,18.24225,-9.0,19.5,-8.8,1017.6,0.0,0.0,73.0,985.5,327.0
2024-03-28T04,2024-03-28 04:00:00,985.675,-0.865,0.0,35.526,310.2665,9.99825,13.331,-10.2,14.5,-10.0,1017.5,0.0,0.0,79.0,985.5,328.0
2024-03-28T05,2024-03-28 05:00:00,985.675,-1.6975,0.0,36.44725,290.612,10.7,14.3835,-10.5,13.6,-10.6,1017.6,0.0,0.0,78.0,985.6,306.0
2024-03-28T06,2024-03-28 06:00:00,985.75,-2.07475,0.0,36.329499999999996,302.896,12.103,15.6115,-10.9,14.8,-10.9,1017.7,0.0,0.0,78.0,985.7,316.0
2024-03-28T07,2024-03-28 07:00:00,986.05,-2.72025,0.0,36.79025,294.47249999999997,10.1735,13.1555,-11.5,13.5,-11.4,1017.9,0.0,0.0,79.0,985.9,317.0
2024-03-28T08,2024-03-28 08:00:00,986.325,-3.31,0.0,37.229,297.98199999999997,12.27825,15.08525,-11.7,15.9,-11.6,1018.1,0.0,0.0,78.0,986.1,314.0
2024-03-28T09,2024-03-28 09:00:00,986.625,-3.69025,0.0,37.423,302.896,12.103,15.436,-12.5,14.2,-12.1,1018.3,0.0,0.0,80.0,986.3,318.0
2024-03-28T10,2024-03-28 10:00:00,986.925,-4.0515,0.0,37.699,299.38625,12.45375,15.436,-12.5,16.6,-12.5,1018.7,0.0,0.0,78.0,986.7,316.0
2024-03-28T11,2024-03-28 11:00:00,987.4,-4.394,0.0,37.8815,301.14125,11.751999999999999,15.2605,-12.4,18.1,-12.4,1019.1,0.0,0.0,78.0,987.1,321.0
2024-03-28T12,2024-03-28 12:00:00,987.825,-4.4295,0.0,37.8495,303.247,11.0505,14.3835,-12.7,18.5,-12.5,1019.5,0.0,0.0,78.0,987.4,322.0
2024-03-28T13,2024-03-28 13:00:00,988.0,-4.593,0.0,38.0055,308.51175,10.348749999999999,12.804499999999999,-13.0,16.6,-12.7,1019.8,0.0,0.0,77.0,987.7,325.0
2024-03-28T14,2024-03-28 14:00:00,988.35,-3.60025,0.0,37.518,300.088,11.226,14.03275,-11.7,14.9,-12.2,1020.2,0.0,0.0,76.0,988.1,319.0
2024-03-28T15,2024-03-28 15:00:00,988.35,-2.07525,0.0,36.0645,295.1745,13.506499999999999,17.19,-10.7,16.8,-11.2,1020.4,0.0,0.0,73.0,988.3,312.0
2024-03-28T16,2024-03-28 16:00:00,988.1,-0.46499999999999997,0.0,34.41625,300.439,16.83925,21.2245,-9.4,18.2,-10.1,1020.2,0.0,0.0,69.0,988.2,308.0
2024-03-28T17,2024-03-28 17:00:00,988.0,1.68075,0.0,32.676,290.96275,15.6115,19.119500000000002,-8.1,17.5,-8.6,1020.3,0.0,0.0,70.0,988.3,296.0
2024-03-28T18,2024-03-28 18:00:00,987.85,3.1195,0.0,31.02875,282.188,17.891750000000002,22.1015,-6.8,21.1,-7.4,1019.9,0.0,0.0,66.0,987.9,293.0
2024-03-28T19,2024-03-28 19:00:00,987.375,4.61275,0.0,29.86775,284.645,16.138,20.347250000000003,-5.6,19.3,-6.2,1019.5,0.0,0.0,64.0,987.5,288.0
2024-03-28T20,2024-03-28 20:00:00,987.25,5.8395,0.0,29.4495,283.241,17.01475,21.2245,-4.6,20.9,-5.0,1019.6,0.0,0.0,64.0,987.7,291.0
2024-03-28T21,2024-03-28 21:00:00,987.175,6.87625,0.0,29.216,282.188,16.1375,20.3475,-3.9,19.9,-4.1,1019.6,0.0,0.0,66.0,987.7,293.0
2024-03-28T22,2024-03-28 22:00:00,987.625,7.01975,0.0,30.15775,284.996,17.36525,22.1015,-3.9,22.2,-3.8,1020.1,0.0,0.0,71.0,988.1,296.0
2024-03-28T23,2024-03-28 23:00:00,987.2,8.00175,0.0,29.9805,297.63125,10.52425,14.9095,-3.1,13.0,-3.3,1019.0,0.0,0.0,71.0,987.1,299.0
2024-03-29T00,2024-03-29 00:00:00,986.875,6.9232499999999995,0.0,31.261,273.76475,6.49,9.2965,-4.5,12.6,-4.0,1019.0,0.0,0.0,78.0,987.1,294.0
2024-03-29T01,2024-03-29 01:00:00,987.3,5.7965,0.0,32.98975,264.9905,6.6655,9.823,-6.0,11.6,-4.9,1019.9,0.0,0.0,83.0,987.9,303.0
2024-03-29T02,2024-03-29 02:00:00,987.5999999999999,2.9539999999999997,0.0,35.02675,215.853,2.28025,5.0865,-6.7,1.1,-6.5,1019.6,0.0,0.0,83.0,987.6,311.0
2024-03-29T03,2024-03-29 03:00:00,987.5,2.261,0.0,36.1185,41.064750000000004,2.456,4.20975,-7.1,2.6,-7.1,1019.5,0.0,0.0,81.0,987.6,22.0
2024-03-29T04,2024-03-29 04:00:00,987.775,1.2525,0.0,36.29025,98.97675000000001,0.70175,2.10525,-7.3,1.7,-7.2,1019.7,0.0,0.0,77.0,987.7,58.0
2024-03-29T05,2024-03-29 05:00:00,987.725,1.2445,0.0,36.7055,108.102,1.579,3.15725,-9.4,0.4,-8.4,1019.2,0.0,0.0,86.0,987.3,106.0
2024-03-29T06,2024-03-29 06:00:00,987.5,0.69875,0.0,36.50725,72.65299999999999,1.4035,3.3329999999999997,-8.8,0.0,-8.8,1019.3,0.0,0.0,85.0,987.4,104.0
2024-03-29T07,2024-03-29 07:00:00,987.25,1.19475,0.0,37.21225,58.26275,0.877,3.50825,-5.6,5.7,-7.1,1018.8,0.0,0.0,75.0,987.1,82.0
2024-03-29T08,2024-03-29 08:00:00,987.025,3.29175,0.0,36.70975,88.79825,1.754,4.385,-4.9,8.7,-5.1,1018.7,0.0,0.0,70.0,987.0,91.0
2024-03-29T09,2024-03-29 09:00:00,987.2,3.676,0.0,35.9465,73.35475,1.4032499999999999,3.3329999999999997,-4.7,8.1,-4.9,1018.9,0.0,0.0,64.0,987.3,103.0
2024-03-29T10,2024-03-29 10:00:00,986.975,4.07325,0.0,34.80275,75.812,3.5082500000000003,7.54275,-4.9,11.4,-4.7,1018.6,0.0,0.0,65.0,986.9,103.0
2024-03-29T11,2024-03-29 11:00:00,986.75,4.3515,0.0,32.51925,80.0235,4.38525,8.77075,-5.0,12.6,-4.9,1018.4,0.0,0.0,59.0,986.8,104.0
2024-03-29T12,2024-03-29 12:00:00,986.375,2.95075,0.0,31.5255,69.49425,2.982,6.1392500000000005,-5.9,11.7,-5.4,1017.9,0.0,0.0,58.0,986.2,100.0
2024-03-29T13,2024-03-29 13:00:00,985.95,3.77575,0.0,30.36775,81.0765,3.859,9.29675,-5.3,12.4,-5.5,1017.6,0.0,0.0,55.0,985.9,99.0
2024-03-29T14,2024-03-29 14:00:00,985.425,5.9392499999999995,0.0,27.743,97.92375,4.20975,10.349,-4.2,12.7,-4.7,1017.1,0.0,0.0,50.0,985.5,114.0
2024-03-29T15,2024-03-29 15:00:00,985.35,8.019,0.0,26.21625,115.12125,4.0344999999999995,11.22625,-2.8,14.3,-3.4,1017.3,0.0,0.0,53.0,985.7,135.0
2024-03-29T16,2024-03-29 16:00:00,985.325,11.02575,0.0,23.29075,128.10750000000002,6.6655,14.3835,-2.0,13.9,-2.5,1017.3,0.0,0.0,55.0,985.7,156.0
2024-03-29T17,2024-03-29 17:00:00,984.75,13.7865,0.0,21.5195,118.9825,6.1392500000000005,17.716250000000002,0.2,15.0,-1.0,1016.5,0.0,0.0,47.0,984.9,159.0
2024-03-29T18,2024-03-29 18:00:00,984.1,13.9,0.0,21.854,115.1215,5.08675,12.98025,0.7,18.6,0.4,1016.0,0.0,0.0,49.0,984.5,140.0
2024-03-29T19,2024-03-29 19:00:00,983.725,14.88975,0.0,20.90175,106.69800000000001,5.61275,13.85725,0.9,17.5,1.0,1015.3,0.0,0.0,48.0,983.9,130.0
2024-03-29T20,2024-03-29 20:00:00,983.225,14.859,0.0,20.72025,97.92349999999999,6.84075,16.13775,1.5,18.3,1.1,1014.9,0.0,0.0,50.0,983.5,121.0
2024-03-29T21,2024-03-29 21:00:00,983.125,15.5105,0.0,20.57375,107.049,5.4375,13.6815,1.4,17.0,1.4,1015.1,0.0,0.0,52.0,983.8,127.0
2024-03-29T22,2024-03-29 22:00:00,983.475,14.051499999999999,0.0,22.35475,153.7295,9.82275,20.172,0.3,17.0,0.8,1015.4,0.0,0.0,67.0,984.0,166.0
2024-03-29T23,2024-03-29 23:00:00,983.725,10.4525,0.0,32.719750000000005,152.6765,6.84075,13.331,-1.3,18.9,-1.0,1015.5,0.0,0.0,94.0,984.0,174.0
2024-03-30T00,2024-03-30 00:00:00,983.5749999999999,9.9285,0.0,34.99525,103.18825,2.105,5.78825,-1.3,6.6,-1.3,1015.4,0.2,0.0,91.0,983.9,137.0
2024-03-30T01,2024-03-30 01:00:00,983.475,9.349499999999999,0.0,35.96825,87.39425,2.456,6.1395,-1.5,4.5,-1.3,1015.3,0.1,0.0,93.0,983.9,111.0
2024-03-30T02,2024-03-30 02:00:00,983.8,9.01575,0.0,36.679,111.6115,0.52625,2.63125,-1.6,0.1,-1.5,1015.9,0.2,0.0,94.0,984.4,99.0
2024-03-30T03,2024-03-30 03:00:00,984.225,8.9275,0.0,37.322,132.67075,0.87725,3.1572500000000003,-1.5,0.0,-1.6,1016.1,0.4,0.0,96.0,984.7,86.0
2024-03-30T04,2024-03-30 04:00:00,984.1,8.97,0.0,38.1805,143.551,1.9295,4.0344999999999995,-1.4,0.0,-1.4,1015.7,0.4,0.0,97.0,984.3,115.0
2024-03-30T05,2024-03-30 05:00:00,983.875,8.5885,0.0,38.7185,141.445,1.5785,3.8587499999999997,-1.6,0.3,-1.5,1015.5,0.1,0.0,97.0,984.2,155.0
2024-03-30T06,2024-03-30 06:00:00,983.825,8.47225,0.0,39.04375,124.24725000000001,0.351,1.0525,-1.9,0.8,-1.8,1015.3,0.0,0.0,96.0,984.1,156.0
2024-03-30T07,2024-03-30 07:00:00,983.5749999999999,8.3945,0.0,39.1485,116.8765,0.351,1.0525,-2.0,0.0,-2.0,1015.1,0.0,0.0,97.0,983.8,155.0
2024-03-30T08,2024-03-30 08:00:00,983.45,8.32075,0.0,39.42125,166.0135,1.9295,3.6835,-2.3,0.0,-2.1,1015.0,0.0,0.0,97.0,983.7,170.0
2024-03-30T09,2024-03-30 09:00:00,983.475,8.066749999999999,0.0,40.22125,182.15875,4.38525,5.96375,-2.1,2.7,-2.3,1015.0,0.0,0.0,97.0,983.8,199.0
2024-03-30T10,2024-03-30 10:00:00,983.375,7.993499999999999,0.0,41.00475,206.3765,5.4375,7.36725,-2.3,3.3,-2.2,1015.0,0.0,0.0,98.0,983.7,222.0
2024-03-30T11,2024-03-30 11:00:00,983.325,7.852,0.0,41.98725,241.8255,7.01625,8.94575,-1.9,8.2,-2.2,1014.9,0.0,0.0,98.0,983.6,256.0
2024-03-30T12,2024-03-30 12:00:00,983.375,7.76775,0.0,42.41775,295.87675,15.43575,21.049,-2.5,19.6,-2.2,1015.2,0.0,0.0,95.0,983.8,314.0
2024-03-30T13,2024-03-30 13:00:00,983.8,6.93475,0.0,42.333999999999996,303.598,17.71625,22.803250000000002,-3.2,21.4,-2.9,1015.6,0.0,0.0,94.0,984.1,314.0
2024-03-30T14,2024-03-30 14:00:00,984.075,6.261749999999999,0.0,43.0925,293.069,16.1375,20.69825,-3.5,19.1,-3.4,1015.9,0.0,0.0,93.0,984.5,305.0
2024-03-30T15,2024-03-30 15:00:00,984.25,6.51525,0.0,42.59325,292.718,14.909749999999999,19.119500000000002,-3.4,18.1,-3.5,1016.1,0.0,0.0,87.0,984.7,308.0
2024-03-30T16,2024-03-30 16:00:00,984.55,7.6545000000000005,0.25,39.92,284.996,13.33075,17.01475,-3.2,14.4,-3.5,1016.4,0.0,0.6,83.0,985.0,300.0
2024-03-30T17,2024-03-30 17:00:00,984.525,9.357,0.0,37.336,252.00400000000002,9.29675,12.278500000000001,-2.6,10.1,-2.8,1016.6,0.0,0.4,83.0,985.1,264.0
2024-03-30T18,2024-03-30 18:00:00,984.5,10.64775,0.0,35.2435,226.73325,8.59525,11.225999999999999,-2.1,10.3,-2.3,1016.1,0.0,0.0,83.0,984.7,241.0
2024-03-30T19,2024-03-30 19:00:00,984.075,11.806000000000001,0.0,34.31925,212.69425,11.92775,14.90975,-0.6,12.8,-1.2,1015.7,0.0,0.0,81.0,984.4,222.0
2024-03-30T20,2024-03-30 20:00:00,983.825,12.67875,0.0,33.48225,217.257,13.1555,16.66375,-0.5,16.7,-0.5,1015.4,0.0,0.0,82.0,984.1,233.0
2024-03-30T21,2024-03-30 21:00:00,983.375,11.5365,0.05,33.63225,210.588,10.52425,14.03275,-0.7,13.7,-0.6,1015.0,0.0,0.0,82.0,983.7,231.0
2024-03-30T22,2024-03-30 22:00:00,983.225,10.47775,0.0,34.7685,242.5275,11.226,15.084999999999999,-0.2,14.9,-0.4,1014.8,0.0,0.0,77.0,983.5,269.0
2024-03-30T23,2024-03-30 23:00:00,983.05,10.086,0.0,35.7205,246.388,9.64725,12.45375,-0.6,12.2,-0.5,1014.6,0.0,0.0,79.0,983.3,271.0
2024-03-31T00,2024-03-31 00:00:00,983.0,9.26975,0.0,36.57875,269.553,10.5245,14.3835,-1.2,15.3,-1.1,1014.7,0.0,0.0,80.0,983.4,331.0
2024-03-31T01,2024-03-31 01:00:00,983.275,8.405750000000001,0.0,37.717,266.39425,5.7885,8.7705,-1.7,12.9,-1.5,1015.0,0.0,0.0,74.0,983.6,329.0
2024-03-31T02,2024-03-31 02:00:00,983.6,7.968,0.0,36.5365,287.8035,10.7,16.488500000000002,-2.8,21.0,-2.4,1015.4,0.0,0.0,66.0,983.9,326.0
2024-03-31T03,2024-03-31 03:00:00,984.05,6.5035,0.0,34.49225,310.2665,14.55875,18.94375,-3.5,22.0,-3.1,1015.9,0.0,0.0,70.0,984.4,319.0
2024-03-31T04,2024-03-31 04:00:00,984.35,5.83325,0.0,35.0845,304.651,11.92775,15.436,-4.2,14.4,-3.9,1016.2,0.0,0.0,76.0,984.6,307.0
2024-03-31T05,2024-03-31 05:00:00,984.4250000000001,5.333,0.0,34.84025,290.61175000000003,10.349,13.682,-4.6,11.9,-4.3,1016.1,0.0,0.0,76.0,984.6,286.0
2024-03-31T06,2024-03-31 06:00:00,984.4,4.74375,0.0,34.66475,284.29425000000003,12.103250000000001,17.891750000000002,-8.2,17.8,-6.2,1016.4,0.0,0.0,78.0,984.7,295.0
2024-03-31T07,2024-03-31 07:00:00,984.975,0.6765,0.0,35.4375,233.051,7.1915,9.822750000000001,-8.7,14.6,-8.4,1016.6,0.0,0.0,80.0,985.0,290.0
2024-03-31T08,2024-03-31 08:00:00,985.425,-1.39125,0.0,37.11875,181.80775,4.0345,6.841,-10.1,14.6,-9.3,1016.8,0.0,0.0,79.0,985.2,315.0
